Campaign Name,Ad Group Name,Landing Page URL,Impressions,Clicks,CTR,Conversions,Conv Rate,Cost (£),Conv Value (£),ROAS
00B1 - EXACT MATCH - Interior Design - HIGH INTL,D - Home/Interior Decor Exact,https://www.nda.ac.uk/study/courses/diploma-interior-design/?utm_source=HINTL&utm_medium=CPC&utm_campaign=EXACT&utm_term=INTERIOR%20DECOR,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
00B1 - EXACT MATCH - Interior Design - HIGH INTL,C - Interior Stylist Exact,https://www.nda.ac.uk/study/courses/diploma-interior-design/?utm_source=HINTL&utm_medium=CPC&utm_campaign=EXACT&utm_term=INTERIOR%20STYLIST,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
00B3 - EXACT MATCH - Curtain Making - HIGH INTL,A - Curtain Making/Design,https://www.nda.ac.uk/study/courses/diploma-curtains-soft-furnishings/?utm_source=HINTL&utm_medium=CPC&utm_campaign=EXACTMATCH&utm_term=CURTAIN%20MAKING,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | 03B1 - DEGREES / MASTERS - Interior Design - HIGH INTL Austria/France/Holland/Malta/Germany/Sweden,Interior Design Courses & Diploma,https://www.nda.ac.uk/study/interior-design-courses/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | 03B1 - DEGREES / MASTERS - Interior Design - HIGH INTL Austria/France/Holland/Malta/Germany/Sweden,Interior Design Degree,https://www.nda.ac.uk/study/interior-design-degrees/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | 03B1 - DEGREES / MASTERS - Interior Design - HIGH INTL Austria/France/Holland/Malta/Germany/Sweden,Interior Design Masters,https://www.nda.ac.uk/study/interior-design-degrees/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
09B2 - RELEVANT - Landscape Design - HIGH INTL,A - Landscape & Garden Design Career,https://www.nda.ac.uk/study/courses/diploma-landscape-design/?utm_source=HINTL&utm_medium=CPC&utm_campaign=RELEVANT&utm_term=LANDSCAPE%20GARDEN%20DESIGN%20CAREER,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | EUR | Search | Landscape Design Courses 65,A - Landscape & Garden Design Courses,https://www.nda.ac.uk/study/design-courses/,5,1,20.00%,0.0,0.00%,£0.21,£0.00,0.00
NDA | AT/FR/NL/MA/DE/SW | Search |  Landscape Design Diplomas No Target,A - Landscape & Garden Design Diploma,https://www.nda.ac.uk/study/design-courses/,14,1,7.14%,0.0,0.00%,£0.76,£0.00,0.00
NDA | AT/FR/NL/MA/DE/SW | Search |  Landscape Design Diplomas No Target,A - Landscape & Garden Design Diploma,https://www.nda.ac.uk/study/courses/diploma-landscape-design/,31,3,9.68%,0.0,0.00%,£2.76,£0.00,0.00
03B3 - DEGREES - Heritage Design - HIGH INTL,A - Heritage Design,https://www.nda.ac.uk/heritage-design-degree/?utm_source=HINTL&utm_medium=CPC&utm_campaign=TARGETED-DEGREES&utm_term=HERITAGE%20DESIGN%20DEGREE,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | AT/FR/NL/MA/DE/SW | Search | Interior Design Diploma 250 No Target 22/9,Interior Design Courses & Diploma,https://www.nda.ac.uk/study/interior-design-courses/,220,4,1.82%,0.0,0.00%,£1.36,£0.00,0.00
05B - BROAD - ALL - Courses & Diplomas - HIGH INTL,1 - Online Courses,https://www.nda.ac.uk/study/design-courses/?utm_source=HINTL&utm_medium=CPC&utm_campaign=BROAD&utm_term=COURSES,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
09B1 - RELEVANT - Interior Design - HIGH INTL,A - Interior Design Careers,https://www.nda.ac.uk/interior-design-career/?utm_source=HINTL&utm_medium=CPC&utm_campaign=RELEVANT&utm_term=INTERIOR%20DESIGN%20CAREER,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
09B1 - RELEVANT - Interior Design - HIGH INTL,D - Home/Interior Decor Careers,https://www.nda.ac.uk/home-decor-career/?utm_source=HINTL&utm_medium=CPC&utm_campaign=RELEVANT&utm_term=HOME%20DECOR%20CAREER,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
09B1 - RELEVANT - Interior Design - HIGH INTL,B - Interior Architecture Careers,https://www.nda.ac.uk/interior-architecture-career/?utm_source=HINTL&utm_medium=CPC&utm_campaign=RELEVANT&utm_term=INTERIOR%20ARCHITECTURE%20CAREER,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
09B1 - RELEVANT - Interior Design - HIGH INTL,C - Interior Stylist Careers,https://www.nda.ac.uk/interior-stylist-career/?utm_source=HINTL&utm_medium=CPC&utm_campaign=RELEVANT&utm_term=INTERIOR%20STYLING%20CAREER,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
00B2 - EXACT MATCH - Landscape Design - HIGH INTL,A - Landscape & Garden Design Courses,https://www.nda.ac.uk/study/courses/diploma-landscape-design/?utm_source=HINTL&utm_medium=CPC&utm_campaign=EXACTMATCH&utm_term=LANDSCAPE%20%26%20GARDEN%20DESIGN,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
09B3 - RELEVANT - Retail Design - HIGH INTL,A - Retail Design Career,https://www.nda.ac.uk/retail-design-career/?utm_source=HINTL&utm_medium=CPC&utm_campaign=RELEVANT&utm_term=RETAIL%20DESIGN%20CAREER,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
01B3 - COURSES - Curtain Making - HIGH INTL,A - Curtain Making/Design,https://www.nda.ac.uk/study/courses/diploma-curtains-soft-furnishings/?utm_source=HINTL&utm_medium=CPC&utm_campaign=TARGETEDCOURSE&utm_term=CURTAIN%20MAKING%20COURSE,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
02B3 - DIPLOMAS - Curtain Making - HIGH INTL,A - Curtain Making/Design Diploma,https://www.nda.ac.uk/study/courses/diploma-curtains-soft-furnishings/?utm_source=HINTL&utm_medium=CPC&utm_campaign=TARGETEDDIPLOMA&utm_term=CURTAIN%20MAKING%20DIPLOMA,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
03B2 - DEGREES - Design For Outdoor Living - HIGH INTL,A - Design for Outdoor Living,https://www.nda.ac.uk/design-for-outdoor-living-degree/?utm_source=HINTL&utm_medium=CPC&utm_campaign=TARGETED-DEGREES&utm_term=DESIGN%20FOR%20OUTDOOR%20LIVING%20DEGREE,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
03B4 - DEGREES - Retail Design - HIGH INTL,A - Retail Design,https://www.nda.ac.uk/retail-design-degree/?utm_source=HINTL&utm_medium=CPC&utm_campaign=TARGETED-DEGREES&utm_term=RETAIL%20DESIGN%20DEGREE,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
05C - BROAD - ALL - Courses & Diplomas - LOW INTL,1 - Online Courses,https://www.nda.ac.uk/study/design-courses/?utm_source=LINTL&utm_medium=CPC&utm_campaign=BROAD&utm_term=COURSES,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
07C - BROAD - ALL - Degrees / Master's - LOW INTL,1 - Online Degrees,https://www.nda.ac.uk/study/interior-design/?utm_source=LINTL&utm_medium=CPC&utm_campaign=BROAD&utm_term=ONLINE%20DEGREES,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
00C2 - EXACT MATCH - Landscape Design - LOW INTL,A - Landscape & Garden Design Courses,https://www.nda.ac.uk/study/courses/diploma-landscape-design/?utm_source=LOWINTL&utm_medium=CPC&utm_campaign=EXACTMATCHL%26GDESIGN&utm_term=LANDSCAPE%20%26%20GARDEN%20DESIGN,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | BH/CY/KW | Search | Interior Design Degree No Target,Interior Design Degree,https://www.nda.ac.uk/study/interior-design-degrees/,246,29,11.79%,0.0,0.00%,£36.73,£0.00,0.00
NDA | BH/CY/KW | Search | Interior Design Degree No Target,Interior Design Masters,https://www.nda.ac.uk/study/interior-design-degrees/,20,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | BH/IN/CYSI | Search | Landscape Design Course No Target,A - Landscape & Garden Design Courses,https://www.nda.ac.uk/study/design-courses/,121,23,19.01%,0.0,0.00%,£6.99,£0.00,0.00
00C1 - EXACT MATCH - Interior Design - LOW INTL,A - Interior Design Exact,https://www.nda.ac.uk/study/courses/diploma-interior-design?utm_source=google&utm_medium=cpc&utm_campaign=LowInt,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
00C1 - EXACT MATCH - Interior Design - LOW INTL,D - Home/Interior Decor Exact,https://www.nda.ac.uk/study/courses/diploma-interior-design?utm_source=google&utm_medium=cpc&utm_campaign=LowInt,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
00C1 - EXACT MATCH - Interior Design - LOW INTL,C - Interior Stylist Exact,https://www.nda.ac.uk/study/courses/diploma-interior-design?utm_source=google&utm_medium=cpc&utm_campaign=LowInt,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
00C3 - EXACT MATCH - Curtain Making - LOW INTL,A - Curtain Making/Design,https://www.nda.ac.uk/study/courses/diploma-curtains-soft-furnishings/?utm_source=LOWINTL&utm_medium=CPC&utm_campaign=EXACTMATCHCURTAINMAKING&utm_term=CURTAIN%20MAKING,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Low Intl | Search | Retail Design Degree No Target,A - Retail Design,https://www.nda.ac.uk/retail-design-degree,48,8,16.67%,0.0,0.00%,£3.81,£0.00,0.00
NDA | OM/SA/BH/KW | Search | Interior Design Diploma No Target,Interior Design Courses & Diploma,https://www.nda.ac.uk/study/interior-design-courses/,2481,192,7.74%,0.0,0.00%,£361.92,£0.00,0.00
03D2 - DEGREES - Design For Outdoor Living - MENA,A - Design for Outdoor Living,https://www.nda.ac.uk/design-for-outdoor-living-degree/?utm_source=MENA&utm_medium=CPC&utm_campaign=TARGETED-DEGREES-OUTDOOR-LIVING&utm_term=DESIGN%20FOR%20OUTDOOR%20LIVING%20DEGREE,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
07D - BROAD - ALL - Degrees / Master's - MENA,1 - Online Degrees,https://www.nda.ac.uk/study/interior-design/?utm_source=MENA&utm_medium=CPC&utm_campaign=BROAD&utm_term=ONLINE%20DEGREES,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
00D3 - EXACT MATCH - Curtain Making - MENA,A - Curtain Making/Design,https://www.nda.ac.uk/study/courses/diploma-curtains-soft-furnishings/?utm_source=MENA&utm_medium=CPC&utm_campaign=EXACTMATCHCURTAINMAKING&utm_term=CURTAIN%20MAKING,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
03D4 - DEGREES - Retail Design - MENA,A - Retail Design,https://www.nda.ac.uk/retail-design-degree/?utm_source=MENA&utm_medium=CPC&utm_campaign=TARGETED-DEGREES-RETAIL&utm_term=RETAIL%20DESIGN%20DEGREE,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
02D2 - DIPLOMAS - Landscape Design - MENA,A - Landscape & Garden Design Diploma,https://www.nda.ac.uk/study/courses/diploma-landscape-design/?utm_source=MENA&utm_medium=CPC&utm_campaign=TARGETEDDiplomaL%26GDESIGN&utm_term=LANDSCAPE%20%26%20GARDEN%20DESIGN%20DIPLOMA,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
01D3 - COURSES - Curtain Making - MENA,A - Curtain Making/Design,https://www.nda.ac.uk/study/courses/diploma-curtains-soft-furnishings/?utm_source=MENA&utm_medium=CPC&utm_campaign=TARGETEDCoursesCURTAINMAKING&utm_term=CURTAIN%20MAKING%20COURSE,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
05D - BROAD - ALL - Courses & Diplomas - MENA,1 - Online Courses,https://www.nda.ac.uk/study/design-courses/?utm_source=MENA&utm_medium=CPC&utm_campaign=BROAD&utm_term=COURSES,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Search | Interior Design - MENA Oman/Saudi/Bahrain/Kuwait,Interior Design Courses & Diploma,https://www.nda.ac.uk/study/interior-design-courses/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Search | Interior Design - MENA Oman/Saudi/Bahrain/Kuwait,Interior Design Degree,https://www.nda.ac.uk/study/interior-design-degrees/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Search | Interior Design - MENA Oman/Saudi/Bahrain/Kuwait,Interior Design Masters,https://www.nda.ac.uk/study/interior-design-degrees/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
03D3 - DEGREES - Heritage Design - MENA,A - Heritage Design,https://www.nda.ac.uk/heritage-design-degree/?utm_source=MENA&utm_medium=CPC&utm_campaign=TARGETED-DEGREES-HERITAGE&utm_term=HERITAGE%20DESIGN%20DEGREE,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
02D3 - DIPLOMAS - Curtain Making - MENA,A - Curtain Making/Design Diploma,https://www.nda.ac.uk/study/courses/diploma-curtains-soft-furnishings/?utm_source=MENA&utm_medium=CPC&utm_campaign=TARGETEDDiplomasCURTAINMAKINGDIPLOMA&utm_term=CURTAIN%20MAKING%20DIPLOMA,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
02C2 - DIPLOMAS - Landscape Design - LOW INTL,A - Landscape & Garden Design Diploma,https://www.nda.ac.uk/study/courses/diploma-landscape-design/?utm_source=LOWINTL&utm_medium=CPC&utm_campaign=TARGETEDDiplomaL%26GDESIGN&utm_term=LANDSCAPE%20%26%20GARDEN%20DESIGN%20DIPLOMA,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
03C3 - DEGREES - Heritage Design - LOW INTL,A - Heritage Design,https://www.nda.ac.uk/heritage-design-degree/?utm_source=LOWINTL&utm_medium=CPC&utm_campaign=TARGETED-DEGREES-HERITAGE&utm_term=HERITAGE%20DESIGN%20DEGREE,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Bachelor Of Interior Design Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Best Online Interior Decorating Courses,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Best Online Interior Design Courses,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Best Online Interior Design Degree,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Best Online Interior Design Schools,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Home Design Classes Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Home Design Courses Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Architecture Courses Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Architecture Degree Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Course Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Decorating Courses Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Decorating Programs Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Decorator School Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Certificate Course Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Certificate Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Certificate Programs Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Classes Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Courses Distance Learning,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Diploma Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Distance Learning,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Education Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Online Courses,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Schools Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Short Courses Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Training Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Styling Courses Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Learn Interior Design Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Online Decorating Course,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Online Interior Decorating Classes,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Online Interior Design,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Online Interior Design Course With Certificate,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Study Interior Design Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Coursera Interior Design,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Courses In Interior Design,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Diploma Interior Design,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Course,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Beginner Course,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Course,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Diploma,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Diploma Courses,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Design Programs,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Designing Courses Near Me,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Interior Education,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,How To Be An Interior Designer,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,How To Become An Interior Designer,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Interior Design - Qatar/Bahrain/Kuwait/Cyprus/Singapore,Short Course Interior Design,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Low Intl | Search | Curtain Making Course No Target,A - Curtain Making/Design,https://www.nda.ac.uk/study/design-courses/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
02C3 - DIPLOMAS - Curtain Making - LOW INTL,A - Curtain Making/Design Diploma,https://www.nda.ac.uk/study/courses/diploma-curtains-soft-furnishings/?utm_source=LOWINTL&utm_medium=CPC&utm_campaign=TARGETEDDiplomasCURTAINMAKINGDIPLOMA&utm_term=CURTAIN%20MAKING%20DIPLOMA,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
03C2 - DEGREES - Design For Outdoor Living - LOW INTL,A - Design for Outdoor Living,https://www.nda.ac.uk/design-for-outdoor-living-degree/?utm_source=LOWINTL&utm_medium=CPC&utm_campaign=TARGETED-DEGREES-OUTDOOR-LIVING&utm_term=DESIGN%20FOR%20OUTDOOR%20LIVING%20DEGREE,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | OM/SA/UAE | Search | Landscape Design No Target,A - Landscape & Garden Design Courses,https://www.nda.ac.uk/study/courses/diploma-landscape-design/,325,45,13.85%,0.0,0.00%,£71.14,£0.00,0.00
00D2 - EXACT MATCH - Landscape Design - MENA,A - Landscape & Garden Design Courses,https://www.nda.ac.uk/study/courses/diploma-landscape-design/?utm_source=MENA&utm_medium=CPC&utm_campaign=EXACTMATCHL%26GDESIGN&utm_term=LANDSCAPE%20%26%20GARDEN%20DESIGN,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Search |  Interior Design - MENA Oman/Saudi/Bahrain/Kuwait,Interior Design Courses & Diploma,https://www.nda.ac.uk/study/interior-design-courses/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Search |  Interior Design - MENA Oman/Saudi/Bahrain/Kuwait,Interior Design Degree,https://www.nda.ac.uk/study/interior-design-degrees/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NDA | Search |  Interior Design - MENA Oman/Saudi/Bahrain/Kuwait,Interior Design Masters,https://www.nda.ac.uk/study/interior-design-degrees/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
ZOOM Pilot EU ND090920,Zoom 1 UK/EU,https://www.nda.ac.uk/study/courses/diploma/interior-design-online-fast-track/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
ZOOM Pilot EU ND090920,Zoom 1 UK/EU,https://www.nda.ac.uk/study/courses/diploma/interior-design-online-fast-track/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
ZOOM Pilot EU ND090920,Zoom 1 UK/EU,https://www.nda.ac.uk/study/courses/diploma/interior-design-online-fast-track/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NMA Motorsport Engineering Courses ND051020,MOTORSPORT ENGINEERING COURSES,https://motorsport.nda.ac.uk/motorsport-engineering-courses/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NMA Motorsport Engineering Courses ND051020,MOTORSPORT ENGINEERING COURSES,https://motorsport.nda.ac.uk/motorsport-engineering-courses/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
NMA Motorsport Engineering Courses ND051020,MOTORSPORT ENGINEERING COURSES,https://motorsport.nda.ac.uk/motorsport-engineering-courses/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
Search-Interior-Design (Online),Interior Design Online Courses,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
Search-Interior-Design (Online),Interior Designing Online,https://www.nda.ac.uk/study/courses/diploma-interior-design/,0,0,0.00%,0.0,0.00%,£0.00,£0.00,0.00
